Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,File Size (bytes)
128,6.747245788574219e-05,2.1457672119140625e-05,1.4543533325195312e-05,32
129,5.340576171875e-05,7.152557373046875e-05,3.361701965332031e-05,32
130,2.9325485229492188e-05,1.8358230590820312e-05,1.7642974853515625e-05,32
131,3.933906555175781e-05,1.8596649169921875e-05,1.6450881958007812e-05,32
132,2.5272369384765625e-05,2.0265579223632812e-05,3.504753112792969e-05,32
133,4.792213439941406e-05,2.5987625122070312e-05,2.193450927734375e-05,32
134,3.695487976074219e-05,2.4318695068359375e-05,2.0503997802734375e-05,32
135,0.0001430511474609375,4.696846008300781e-05,2.6464462280273438e-05,32
136,0.0001316070556640625,4.1961669921875e-05,4.863739013671875e-05,32
137,4.124641418457031e-05,1.9788742065429688e-05,6.723403930664062e-05,32
138,4.673004150390625e-05,4.982948303222656e-05,2.09808349609375e-05,32
139,4.220008850097656e-05,2.0742416381835938e-05,1.7642974853515625e-05,32
140,4.267692565917969e-05,2.0742416381835938e-05,1.8596649169921875e-05,32
141,7.557868957519531e-05,3.8623809814453125e-05,3.600120544433594e-05,32
142,4.792213439941406e-05,2.288818359375e-05,1.811981201171875e-05,32
143,2.6464462280273438e-05,1.8835067749023438e-05,1.7642974853515625e-05,32
144,3.8623809814453125e-05,2.09808349609375e-05,1.8596649169921875e-05,32
145,4.792213439941406e-05,3.647804260253906e-05,7.62939453125e-05,32
146,4.863739013671875e-05,2.0265579223632812e-05,1.811981201171875e-05,32
147,4.100799560546875e-05,2.4318695068359375e-05,1.811981201171875e-05,32
148,4.1961669921875e-05,2.193450927734375e-05,3.4809112548828125e-05,32
149,5.53131103515625e-05,3.457069396972656e-05,2.574920654296875e-05,32
150,5.53131103515625e-05,2.1696090698242188e-05,1.9073486328125e-05,32
151,2.8848648071289062e-05,1.8835067749023438e-05,1.71661376953125e-05,32
152,6.747245788574219e-05,2.6702880859375e-05,1.9073486328125e-05,32
153,2.7418136596679688e-05,1.7881393432617188e-05,1.71661376953125e-05,32
154,5.507469177246094e-05,3.719329833984375e-05,2.8848648071289062e-05,32
155,4.38690185546875e-05,2.1219253540039062e-05,1.811981201171875e-05,32
156,2.8371810913085938e-05,1.9550323486328125e-05,3.552436828613281e-05,32
157,5.340576171875e-05,3.981590270996094e-05,3.266334533691406e-05,32
158,4.410743713378906e-05,2.6941299438476562e-05,3.695487976074219e-05,32
159,9.322166442871094e-05,3.075599670410156e-05,2.0265579223632812e-05,32
160,2.8133392333984375e-05,1.8835067749023438e-05,1.7881393432617188e-05,32
