Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,File Size (bytes)
106,2.0265579223632812e-05,1.430511474609375e-05,1.3589859008789062e-05,32
107,1.9788742065429688e-05,1.430511474609375e-05,1.2874603271484375e-05,32
108,3.552436828613281e-05,1.6927719116210938e-05,1.4543533325195312e-05,32
109,2.3603439331054688e-05,1.5020370483398438e-05,1.3589859008789062e-05,32
110,1.9788742065429688e-05,1.3828277587890625e-05,1.3113021850585938e-05,32
111,9.226799011230469e-05,4.458427429199219e-05,2.8371810913085938e-05,32
112,4.124641418457031e-05,2.0265579223632812e-05,1.71661376953125e-05,32
113,2.4557113647460938e-05,1.7881393432617188e-05,1.6689300537109375e-05,32
114,9.679794311523438e-05,6.699562072753906e-05,2.6941299438476562e-05,32
115,2.4080276489257812e-05,1.4781951904296875e-05,1.3828277587890625e-05,32
116,2.0503997802734375e-05,1.4543533325195312e-05,1.4543533325195312e-05,32
117,6.437301635742188e-05,2.4080276489257812e-05,6.079673767089844e-05,32
118,2.4557113647460938e-05,1.5020370483398438e-05,1.430511474609375e-05,32
119,1.8835067749023438e-05,1.4543533325195312e-05,1.3828277587890625e-05,32
120,2.002716064453125e-05,1.430511474609375e-05,0.00011348724365234375,32
121,8.058547973632812e-05,2.3126602172851562e-05,1.4781951904296875e-05,32
122,2.2649765014648438e-05,1.430511474609375e-05,1.3589859008789062e-05,32
123,2.1457672119140625e-05,1.4543533325195312e-05,1.3828277587890625e-05,32
124,5.555152893066406e-05,3.170967102050781e-05,1.621246337890625e-05,32
125,2.2172927856445312e-05,1.4066696166992188e-05,1.3113021850585938e-05,32
126,2.09808349609375e-05,1.430511474609375e-05,1.3828277587890625e-05,32
127,8.797645568847656e-05,4.649162292480469e-05,0.0007638931274414062,32
128,8.249282836914062e-05,2.7179718017578125e-05,2.8848648071289062e-05,32
129,2.9325485229492188e-05,1.7642974853515625e-05,1.4066696166992188e-05,32
130,5.245208740234375e-05,2.3365020751953125e-05,1.621246337890625e-05,32
131,2.0742416381835938e-05,1.3589859008789062e-05,1.3113021850585938e-05,32
132,1.9788742065429688e-05,1.4066696166992188e-05,1.2874603271484375e-05,32
133,0.00011610984802246094,1.8358230590820312e-05,1.52587890625e-05,32
134,2.2411346435546875e-05,1.3828277587890625e-05,1.2636184692382812e-05,32
135,5.555152893066406e-05,3.170967102050781e-05,1.5497207641601562e-05,32
136,8.869171142578125e-05,2.002716064453125e-05,1.5497207641601562e-05,32
137,4.100799560546875e-05,1.811981201171875e-05,1.6450881958007812e-05,32
138,2.47955322265625e-05,1.71661376953125e-05,1.621246337890625e-05,32
139,3.790855407714844e-05,1.5735626220703125e-05,1.33514404296875e-05,32
140,2.2172927856445312e-05,1.4543533325195312e-05,1.5735626220703125e-05,32
141,2.4318695068359375e-05,7.128715515136719e-05,3.0279159545898438e-05,32
142,2.5987625122070312e-05,1.5735626220703125e-05,1.3828277587890625e-05,32
143,6.628036499023438e-05,1.9550323486328125e-05,1.4781951904296875e-05,32
144,2.3126602172851562e-05,1.4543533325195312e-05,1.3113021850585938e-05,32
145,1.9788742065429688e-05,1.4066696166992188e-05,1.3113021850585938e-05,32
146,1.9788742065429688e-05,1.3589859008789062e-05,1.4781951904296875e-05,32
147,1.9788742065429688e-05,1.3589859008789062e-05,1.33514404296875e-05,32
