Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,Re-Key Generation Time,Re-Encryption Time,Re-Decryption Time,File Size (bytes)
117,5.936622619628906e-05,1.2636184692382812e-05,1.1205673217773438e-05,1.4066696166992188e-05,1.0013580322265625e-05,9.059906005859375e-06,463174
118,0.0001494884490966797,0.00018215179443359375,1.71661376953125e-05,2.7179718017578125e-05,1.049041748046875e-05,9.775161743164062e-06,463174
119,1.7404556274414062e-05,9.298324584960938e-06,8.821487426757812e-06,2.002716064453125e-05,1.049041748046875e-05,1.1205673217773438e-05,463174
120,1.4781951904296875e-05,9.5367431640625e-06,1.0013580322265625e-05,1.2874603271484375e-05,5.245208740234375e-06,4.5299530029296875e-06,463174
121,7.152557373046875e-06,4.5299530029296875e-06,4.291534423828125e-06,5.9604644775390625e-06,4.291534423828125e-06,4.0531158447265625e-06,463174
122,2.4080276489257812e-05,5.4836273193359375e-06,5.245208740234375e-06,1.8596649169921875e-05,1.3113021850585938e-05,5.7220458984375e-06,463174
123,6.4373016357421875e-06,4.291534423828125e-06,4.291534423828125e-06,5.245208740234375e-06,4.291534423828125e-06,4.0531158447265625e-06,463174
124,6.198883056640625e-06,4.291534423828125e-06,4.0531158447265625e-06,5.245208740234375e-06,4.5299530029296875e-06,4.0531158447265625e-06,463174
125,5.245208740234375e-06,4.291534423828125e-06,4.0531158447265625e-06,5.245208740234375e-06,4.291534423828125e-06,4.291534423828125e-06,463174
126,5.7220458984375e-06,4.5299530029296875e-06,4.0531158447265625e-06,5.4836273193359375e-06,4.5299530029296875e-06,4.0531158447265625e-06,463174
127,6.4373016357421875e-06,4.291534423828125e-06,4.0531158447265625e-06,5.7220458984375e-06,4.291534423828125e-06,4.0531158447265625e-06,463174
128,5.7220458984375e-06,4.76837158203125e-06,4.0531158447265625e-06,5.9604644775390625e-06,4.291534423828125e-06,4.0531158447265625e-06,463174
129,5.7220458984375e-06,4.291534423828125e-06,4.5299530029296875e-06,5.7220458984375e-06,4.291534423828125e-06,4.291534423828125e-06,463174
130,1.1444091796875e-05,5.245208740234375e-06,4.0531158447265625e-06,5.9604644775390625e-06,4.291534423828125e-06,4.0531158447265625e-06,463174
131,5.7220458984375e-06,4.5299530029296875e-06,4.291534423828125e-06,5.9604644775390625e-06,4.5299530029296875e-06,4.291534423828125e-06,463174
132,6.198883056640625e-06,4.5299530029296875e-06,4.5299530029296875e-06,5.054473876953125e-05,2.0503997802734375e-05,2.2649765014648438e-05,463174
133,2.3126602172851562e-05,1.7881393432617188e-05,1.2159347534179688e-05,1.4543533325195312e-05,7.62939453125e-06,7.152557373046875e-06,463174
134,2.0742416381835938e-05,7.3909759521484375e-06,5.0067901611328125e-06,6.198883056640625e-06,4.291534423828125e-06,6.4373016357421875e-06,463174
135,1.6927719116210938e-05,4.291534423828125e-06,6.4373016357421875e-06,2.002716064453125e-05,8.821487426757812e-06,6.4373016357421875e-06,463174
136,1.33514404296875e-05,6.9141387939453125e-06,8.58306884765625e-06,1.1920928955078125e-05,7.62939453125e-06,6.9141387939453125e-06,463174
137,2.9802322387695312e-05,8.821487426757812e-06,7.62939453125e-06,1.3589859008789062e-05,7.62939453125e-06,9.5367431640625e-06,463174
138,1.2874603271484375e-05,8.821487426757812e-06,8.344650268554688e-06,0.00023651123046875,2.2172927856445312e-05,1.1444091796875e-05,463174
139,1.8596649169921875e-05,1.1205673217773438e-05,0.0001418590545654297,2.574920654296875e-05,8.58306884765625e-06,6.9141387939453125e-06,463174
140,2.2411346435546875e-05,1.2159347534179688e-05,1.1205673217773438e-05,1.1682510375976562e-05,7.152557373046875e-06,8.344650268554688e-06,463174
141,1.0728836059570312e-05,7.152557373046875e-06,6.4373016357421875e-06,1.239776611328125e-05,7.62939453125e-06,7.152557373046875e-06,463174
142,1.71661376953125e-05,7.867813110351562e-06,7.152557373046875e-06,1.2636184692382812e-05,9.298324584960938e-06,7.62939453125e-06,463174
143,2.2649765014648438e-05,8.821487426757812e-06,7.867813110351562e-06,1.2636184692382812e-05,7.867813110351562e-06,1.2636184692382812e-05,463174
144,0.0005884170532226562,1.3113021850585938e-05,9.298324584960938e-06,2.47955322265625e-05,1.2159347534179688e-05,9.298324584960938e-06,463174
145,1.33514404296875e-05,7.867813110351562e-06,6.9141387939453125e-06,6.818771362304688e-05,3.719329833984375e-05,8.821487426757812e-06,463174
146,2.0742416381835938e-05,1.239776611328125e-05,1.1205673217773438e-05,1.3828277587890625e-05,7.3909759521484375e-06,6.67572021484375e-06,463174
147,1.1920928955078125e-05,7.62939453125e-06,7.867813110351562e-06,1.1205673217773438e-05,7.867813110351562e-06,7.152557373046875e-06,463174
148,1.9311904907226562e-05,8.106231689453125e-06,6.866455078125e-05,2.7894973754882812e-05,8.821487426757812e-06,7.3909759521484375e-06,463174
149,2.3126602172851562e-05,8.58306884765625e-06,6.67572021484375e-06,1.2159347534179688e-05,8.106231689453125e-06,7.152557373046875e-06,463174
150,2.2411346435546875e-05,8.821487426757812e-06,7.62939453125e-06,1.3589859008789062e-05,7.152557373046875e-06,1.1682510375976562e-05,463174
151,3.266334533691406e-05,8.821487426757812e-06,7.62939453125e-06,1.8835067749023438e-05,9.059906005859375e-06,7.867813110351562e-06,463174
152,1.5497207641601562e-05,7.867813110351562e-06,6.67572021484375e-06,1.1444091796875e-05,7.867813110351562e-06,7.62939453125e-06,463174
153,1.2636184692382812e-05,7.152557373046875e-06,6.4373016357421875e-06,4.363059997558594e-05,1.0013580322265625e-05,6.9141387939453125e-06,463174
154,1.4066696166992188e-05,8.106231689453125e-06,7.152557373046875e-06,1.1920928955078125e-05,7.62939453125e-06,7.152557373046875e-06,463174
155,1.3113021850585938e-05,7.867813110351562e-06,7.867813110351562e-06,2.6702880859375e-05,8.344650268554688e-06,6.67572021484375e-06,463174
156,2.3603439331054688e-05,1.1444091796875e-05,1.2159347534179688e-05,1.3589859008789062e-05,7.62939453125e-06,7.3909759521484375e-06,463174
157,1.33514404296875e-05,7.152557373046875e-06,8.106231689453125e-06,1.7881393432617188e-05,1.0251998901367188e-05,1.0013580322265625e-05,463174
158,2.0742416381835938e-05,1.1444091796875e-05,1.4543533325195312e-05,0.00021219253540039062,1.3589859008789062e-05,9.775161743164062e-06,463174
159,2.574920654296875e-05,1.621246337890625e-05,1.71661376953125e-05,2.1696090698242188e-05,1.1920928955078125e-05,1.0728836059570312e-05,463174
160,2.0503997802734375e-05,1.6450881958007812e-05,1.3589859008789062e-05,1.5020370483398438e-05,5.245208740234375e-06,4.76837158203125e-06,463174
