filename,user_id,authorized_users,encryption_duration,encrypted_file_size,,
user_63_auth_EMP069_EMP065_EMP073_EMP026_EMP037_EMP082_EMP010_EMP002_EMP029_aggregated.txt,63,"EMP069,EMP065,EMP073,EMP026,EMP037,EMP082,EMP010,EMP002,EMP029",0.017192200000863522,51664,,
user_64_auth_EMP012_EMP063_EMP046_EMP023_EMP054_EMP027_EMP069_EMP064_EMP065_aggregated.txt,64,"EMP012,EMP063,EMP046,EMP023,EMP054,EMP027,EMP069,EMP064,EMP065",0.0168932,51664,,
user_65_auth_EMP001_EMP083_EMP081_aggregated.txt,65,"EMP001,EMP083,EMP081",0.019654200004879385,52416,,
user_66_auth_EMP036_EMP026_EMP051_EMP005_EMP054_EMP061_EMP080_aggregated.txt,66,"EMP036,EMP026,EMP051,EMP005,EMP054,EMP061,EMP080",0.015514,51536,,
user_67_auth_EMP002_EMP021_EMP004_EMP075_EMP013_EMP052_EMP064_aggregated.txt,67,"EMP002,EMP021,EMP004,EMP075,EMP013,EMP052,EMP064",0.017053699993994087,51568,,
user_68_auth_EMP045_EMP024_EMP074_EMP006_EMP012_aggregated.txt,68,"EMP045,EMP024,EMP074,EMP006,EMP012",0.016324700001860037,51488,,
user_69_auth_EMP080_EMP065_aggregated.txt,69,"EMP080,EMP065",0.016397499974118546,52384,,
user_6_auth_EMP082_EMP030_aggregated.txt,6,"EMP082,EMP030",0.015370000008260831,52368,,
user_70_auth_EMP029_EMP016_EMP050_EMP068_EMP059_EMP014_EMP017_EMP040_aggregated.txt,70,"EMP029,EMP016,EMP050,EMP068,EMP059,EMP014,EMP017,EMP040",0.0143597,51600,,
user_71_auth_EMP034_EMP063_EMP062_EMP077_EMP043_EMP015_aggregated.txt,71,"EMP034,EMP063,EMP062,EMP077,EMP043,EMP015",0.015827499999431893,51536,,
user_72_auth_EMP054_EMP008_aggregated.txt,72,"EMP054,EMP008",0.019094099989160895,52384,,
user_73_auth_EMP075_EMP077_EMP001_EMP055_EMP036_EMP034_EMP082_aggregated.txt,73,"EMP075,EMP077,EMP001,EMP055,EMP036,EMP034,EMP082",0.018172200012486428,51552,,
user_74_auth_EMP064_EMP046_EMP078_EMP062_EMP011_aggregated.txt,74,"EMP064,EMP046,EMP078,EMP062,EMP011",0.017165299999760464,51472,,
user_75_auth_EMP010_EMP001_EMP069_EMP079_EMP013_EMP032_EMP081_aggregated.txt,75,"EMP010,EMP001,EMP069,EMP079,EMP013,EMP032,EMP081",0.020651500002713874,51584,,
user_76_auth_EMP007_EMP080_EMP065_EMP008_EMP001_EMP067_EMP018_EMP048_EMP082_EMP052_aggregated.txt,76,"EMP007,EMP080,EMP065,EMP008,EMP001,EMP067,EMP018,EMP048,EMP082,EMP052",0.0191984,51696,,
user_77_auth_EMP026_EMP082_EMP008_EMP018_EMP029_EMP048_EMP047_EMP052_EMP070_EMP003_aggregated.txt,77,"EMP026,EMP082,EMP008,EMP018,EMP029,EMP048,EMP047,EMP052,EMP070,EMP003",0.015223700000206009,51680,,
user_78_auth_EMP005_EMP032_EMP068_EMP004_EMP076_aggregated.txt,78,"EMP005,EMP032,EMP068,EMP004,EMP076",0.016549899999517947,51472,,
user_79_auth_EMP047_EMP028_EMP071_EMP026_EMP083_EMP008_aggregated.txt,79,"EMP047,EMP028,EMP071,EMP026,EMP083,EMP008",0.018258099997183308,51504,,
user_7_auth_EMP076_EMP009_EMP065_EMP028_aggregated.txt,7,"EMP076,EMP009,EMP065,EMP028",0.017464700009441003,52448,,
user_80_auth_EMP065_EMP076_EMP063_aggregated.txt,80,"EMP065,EMP076,EMP063",0.018269100022735074,52432,,
user_81_auth_EMP004_EMP081_aggregated.txt,81,"EMP004,EMP081",0.016724799992516637,52368,,
user_82_auth_EMP010_EMP081_EMP024_EMP033_EMP032_EMP001_EMP034_aggregated.txt,82,"EMP010,EMP081,EMP024,EMP033,EMP032,EMP001,EMP034",0.017375800001900643,51552,,
user_83_auth_EMP080_EMP049_EMP046_EMP068_aggregated.txt,83,"EMP080,EMP049,EMP046,EMP068",0.015448100020876154,52448,,
user_84_auth_EMP033_EMP048_aggregated.txt,84,"EMP033,EMP048",0.016636499989544973,52384,,
user_85_auth_EMP035_EMP044_EMP076_aggregated.txt,85,"EMP035,EMP044,EMP076",0.014154899981804192,52416,,
user_86_auth_EMP037_EMP056_EMP068_EMP035_EMP008_EMP077_EMP017_EMP006_aggregated.txt,86,"EMP037,EMP056,EMP068,EMP035,EMP008,EMP077,EMP017,EMP006",0.014723800006322563,51632,,
user_87_auth_EMP061_EMP062_EMP057_EMP075_EMP081_aggregated.txt,87,"EMP061,EMP062,EMP057,EMP075,EMP081",0.0161003,51456,,
user_88_auth_EMP033_EMP029_EMP054_EMP016_EMP071_EMP044_EMP032_aggregated.txt,88,"EMP033,EMP029,EMP054,EMP016,EMP071,EMP044,EMP032",0.0177854,51552,,
user_89_auth_EMP058_aggregated.txt,89,EMP058,0.014747999986866489,52352,,
user_8_auth_EMP055_EMP026_EMP005_EMP064_aggregated.txt,8,"EMP055,EMP026,EMP005,EMP064",0.015784699993673712,51456,,
user_90_auth_EMP047_aggregated.txt,90,EMP047,0.014591999992262572,52320,,
user_91_auth_EMP053_aggregated.txt,91,EMP053,0.013789600023301318,52304,,
user_92_auth_EMP041_EMP061_EMP066_aggregated.txt,92,"EMP041,EMP061,EMP066",0.015108599996892735,52416,,
user_93_auth_EMP069_aggregated.txt,93,EMP069,0.014825500024016947,52320,,
user_94_auth_EMP047_EMP064_EMP042_EMP027_aggregated.txt,94,"EMP047,EMP064,EMP042,EMP027",0.013135000015608966,52432,,
user_95_auth_EMP071_EMP068_EMP073_EMP077_EMP019_EMP013_aggregated.txt,95,"EMP071,EMP068,EMP073,EMP077,EMP019,EMP013",0.016117599996505305,51520,,
user_96_auth_EMP022_EMP068_EMP005_EMP011_EMP008_EMP063_EMP049_EMP002_EMP048_aggregated.txt,96,"EMP022,EMP068,EMP005,EMP011,EMP008,EMP063,EMP049,EMP002,EMP048",0.015455099986866117,51680,,
user_97_auth_EMP032_EMP001_EMP035_EMP048_EMP027_EMP044_EMP005_EMP053_aggregated.txt,97,"EMP032,EMP001,EMP035,EMP048,EMP027,EMP044,EMP005,EMP053",0.0147835,51648,,
user_98_auth_EMP025_EMP027_EMP079_EMP038_EMP075_EMP039_EMP058_EMP035_EMP041_EMP008_aggregated.txt,98,"EMP025,EMP027,EMP079,EMP038,EMP075,EMP039,EMP058,EMP035,EMP041,EMP008",0.015478600020287558,51712,,
user_99_auth_EMP082_aggregated.txt,99,EMP082,0.014416,52352,,
user_9_auth_EMP069_EMP028_EMP031_EMP012_EMP071_EMP032_EMP070_EMP037_aggregated.txt,9,"EMP069,EMP028,EMP031,EMP012,EMP071,EMP032,EMP070,EMP037",0.014339299988932908,51600,,
