Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,Re-Key Generation Time,Re-Encryption Time,Re-Decryption Time,File Size (bytes)
64,9.5367431640625e-06,7.62939453125e-06,7.3909759521484375e-06,9.059906005859375e-06,7.62939453125e-06,7.867813110351562e-06,50846
65,1.33514404296875e-05,2.0503997802734375e-05,2.0742416381835938e-05,2.4080276489257812e-05,9.5367431640625e-06,1.0967254638671875e-05,50846
66,2.7894973754882812e-05,1.6450881958007812e-05,1.71661376953125e-05,0.011370658874511719,4.696846008300781e-05,1.1205673217773438e-05,50846
67,2.5510787963867188e-05,1.3828277587890625e-05,1.2874603271484375e-05,3.457069396972656e-05,2.1457672119140625e-05,1.8596649169921875e-05,50846
68,0.00011944770812988281,3.838539123535156e-05,1.8596649169921875e-05,2.384185791015625e-05,1.6927719116210938e-05,1.6450881958007812e-05,50846
69,2.765655517578125e-05,1.9788742065429688e-05,2.09808349609375e-05,0.00042176246643066406,3.6716461181640625e-05,2.0503997802734375e-05,50846
70,2.5987625122070312e-05,1.3113021850585938e-05,1.1920928955078125e-05,1.7404556274414062e-05,1.2874603271484375e-05,1.1682510375976562e-05,50846
71,6.961822509765625e-05,2.384185791015625e-05,2.5510787963867188e-05,3.457069396972656e-05,6.270408630371094e-05,2.7894973754882812e-05,50846
72,3.3855438232421875e-05,1.52587890625e-05,1.3113021850585938e-05,2.7894973754882812e-05,1.5735626220703125e-05,1.4066696166992188e-05,50846
73,2.2649765014648438e-05,5.078315734863281e-05,0.00546574592590332,9.441375732421875e-05,2.9802322387695312e-05,2.6464462280273438e-05,50846
74,2.7179718017578125e-05,1.0251998901367188e-05,8.58306884765625e-06,1.0251998901367188e-05,8.106231689453125e-06,7.62939453125e-06,50846
75,1.0013580322265625e-05,7.867813110351562e-06,1.0013580322265625e-05,9.751319885253906e-05,0.0003151893615722656,2.86102294921875e-05,50846
76,3.838539123535156e-05,1.621246337890625e-05,2.5987625122070312e-05,3.62396240234375e-05,1.0013580322265625e-05,8.344650268554688e-06,50846
77,1.1205673217773438e-05,7.867813110351562e-06,7.62939453125e-06,9.5367431640625e-06,7.62939453125e-06,7.3909759521484375e-06,50846
78,2.384185791015625e-05,1.7404556274414062e-05,2.956390380859375e-05,2.3365020751953125e-05,1.1920928955078125e-05,1.430511474609375e-05,50846
79,2.2172927856445312e-05,9.298324584960938e-06,8.106231689453125e-06,9.775161743164062e-06,8.106231689453125e-06,7.3909759521484375e-06,50846
80,9.775161743164062e-06,8.344650268554688e-06,7.3909759521484375e-06,1.0251998901367188e-05,8.106231689453125e-06,7.3909759521484375e-06,50846
81,2.7179718017578125e-05,2.6702880859375e-05,1.811981201171875e-05,4.4345855712890625e-05,2.47955322265625e-05,2.6941299438476562e-05,50846
82,6.771087646484375e-05,2.8133392333984375e-05,1.5974044799804688e-05,2.6464462280273438e-05,1.4066696166992188e-05,1.2874603271484375e-05,50846
83,1.9550323486328125e-05,1.2636184692382812e-05,1.33514404296875e-05,1.8358230590820312e-05,2.3365020751953125e-05,1.2159347534179688e-05,50846
84,2.2649765014648438e-05,1.3828277587890625e-05,1.1920928955078125e-05,2.002716064453125e-05,1.239776611328125e-05,1.5974044799804688e-05,50846
85,3.933906555175781e-05,1.4781951904296875e-05,8.106231689453125e-06,1.049041748046875e-05,7.62939453125e-06,7.62939453125e-06,50846
86,1.0013580322265625e-05,7.62939453125e-06,7.3909759521484375e-06,8.821487426757812e-06,7.62939453125e-06,7.62939453125e-06,50846
87,0.00011467933654785156,0.00010251998901367188,3.600120544433594e-05,2.9802322387695312e-05,1.4781951904296875e-05,1.2636184692382812e-05,50846
88,2.09808349609375e-05,1.5497207641601562e-05,1.4543533325195312e-05,2.0503997802734375e-05,1.33514404296875e-05,1.5735626220703125e-05,50846
89,5.507469177246094e-05,1.52587890625e-05,1.4066696166992188e-05,2.09808349609375e-05,1.4543533325195312e-05,1.4066696166992188e-05,50846
90,4.553794860839844e-05,1.6450881958007812e-05,1.5497207641601562e-05,2.384185791015625e-05,1.430511474609375e-05,1.3113021850585938e-05,50846
91,4.1961669921875e-05,3.147125244140625e-05,2.3365020751953125e-05,3.2901763916015625e-05,1.5974044799804688e-05,1.3828277587890625e-05,50846
92,2.384185791015625e-05,1.3828277587890625e-05,1.2159347534179688e-05,1.6927719116210938e-05,1.2874603271484375e-05,1.239776611328125e-05,50846
93,3.170967102050781e-05,1.5020370483398438e-05,1.33514404296875e-05,1.9073486328125e-05,1.3589859008789062e-05,1.2636184692382812e-05,50846
94,3.2901763916015625e-05,1.3828277587890625e-05,1.239776611328125e-05,1.7881393432617188e-05,1.239776611328125e-05,1.1444091796875e-05,50846
95,2.1696090698242188e-05,1.4066696166992188e-05,1.6689300537109375e-05,8.392333984375e-05,1.239776611328125e-05,7.867813110351562e-06,50846
96,2.193450927734375e-05,8.821487426757812e-06,1.0251998901367188e-05,1.8835067749023438e-05,1.3113021850585938e-05,1.8596649169921875e-05,50846
97,1.2636184692382812e-05,8.344650268554688e-06,8.344650268554688e-06,9.775161743164062e-06,7.867813110351562e-06,7.3909759521484375e-06,50846
98,9.775161743164062e-06,7.867813110351562e-06,7.3909759521484375e-06,9.059906005859375e-06,7.62939453125e-06,7.3909759521484375e-06,50846
99,9.298324584960938e-06,7.3909759521484375e-06,7.62939453125e-06,2.2649765014648438e-05,7.62939453125e-06,7.3909759521484375e-06,50846
100,1.0251998901367188e-05,9.369850158691406e-05,1.5735626220703125e-05,2.0742416381835938e-05,1.3828277587890625e-05,1.4066696166992188e-05,50846
101,2.288818359375e-05,1.4066696166992188e-05,1.4543533325195312e-05,1.6927719116210938e-05,1.2159347534179688e-05,1.239776611328125e-05,50846
102,5.364418029785156e-05,7.295608520507812e-05,2.2411346435546875e-05,2.5510787963867188e-05,1.5020370483398438e-05,1.3113021850585938e-05,50846
103,2.3126602172851562e-05,1.4066696166992188e-05,1.430511474609375e-05,3.790855407714844e-05,0.00023651123046875,5.1975250244140625e-05,50846
104,3.4332275390625e-05,1.5735626220703125e-05,1.239776611328125e-05,2.1219253540039062e-05,1.239776611328125e-05,1.239776611328125e-05,50846
105,2.8848648071289062e-05,1.9550323486328125e-05,9.989738464355469e-05,4.029273986816406e-05,1.4781951904296875e-05,1.9073486328125e-05,50846
106,2.9087066650390625e-05,1.9311904907226562e-05,1.2874603271484375e-05,1.8835067749023438e-05,1.239776611328125e-05,2.1219253540039062e-05,50846
107,3.0517578125e-05,1.5974044799804688e-05,0.00016617774963378906,3.24249267578125e-05,2.5272369384765625e-05,2.8371810913085938e-05,50846
108,3.719329833984375e-05,2.86102294921875e-05,2.193450927734375e-05,3.814697265625e-05,1.9550323486328125e-05,1.4066696166992188e-05,50846
109,1.9311904907226562e-05,1.2159347534179688e-05,1.239776611328125e-05,1.5974044799804688e-05,1.239776611328125e-05,1.1920928955078125e-05,50846
110,6.008148193359375e-05,3.218650817871094e-05,2.8133392333984375e-05,3.647804260253906e-05,2.4557113647460938e-05,2.9087066650390625e-05,50846
111,0.00011348724365234375,2.288818359375e-05,2.0265579223632812e-05,3.7670135498046875e-05,2.956390380859375e-05,2.6941299438476562e-05,50846
112,4.506111145019531e-05,7.462501525878906e-05,0.00021600723266601562,8.106231689453125e-05,3.0517578125e-05,2.7894973754882812e-05,50846
113,9.512901306152344e-05,3.218650817871094e-05,2.7179718017578125e-05,2.0503997802734375e-05,2.09808349609375e-05,2.0503997802734375e-05,50846
114,2.193450927734375e-05,1.3828277587890625e-05,1.3589859008789062e-05,2.3126602172851562e-05,1.430511474609375e-05,1.2874603271484375e-05,50846
115,0.0002474784851074219,3.62396240234375e-05,3.8623809814453125e-05,6.270408630371094e-05,4.4345855712890625e-05,3.1948089599609375e-05,50846
116,0.00019478797912597656,5.030632019042969e-05,1.811981201171875e-05,3.695487976074219e-05,4.649162292480469e-05,1.2874603271484375e-05,50846
117,4.029273986816406e-05,8.821487426757812e-06,8.106231689453125e-06,1.0013580322265625e-05,7.867813110351562e-06,7.3909759521484375e-06,50846
118,1.7881393432617188e-05,8.106231689453125e-06,7.3909759521484375e-06,1.1205673217773438e-05,7.62939453125e-06,7.62939453125e-06,50846
119,2.09808349609375e-05,7.867813110351562e-06,9.5367431640625e-06,1.0728836059570312e-05,1.621246337890625e-05,1.1205673217773438e-05,50846
120,1.1920928955078125e-05,8.106231689453125e-06,8.106231689453125e-06,4.3392181396484375e-05,3.123283386230469e-05,1.9550323486328125e-05,50846
121,3.218650817871094e-05,3.838539123535156e-05,2.86102294921875e-05,7.748603820800781e-05,1.9311904907226562e-05,2.86102294921875e-05,50846
122,2.86102294921875e-05,2.7418136596679688e-05,1.52587890625e-05,2.956390380859375e-05,1.5497207641601562e-05,1.33514404296875e-05,50846
123,5.841255187988281e-05,1.7642974853515625e-05,1.71661376953125e-05,5.0067901611328125e-05,2.5510787963867188e-05,1.5735626220703125e-05,50846
124,2.5987625122070312e-05,1.3828277587890625e-05,1.2636184692382812e-05,0.00010085105895996094,3.123283386230469e-05,2.765655517578125e-05,50846
125,3.361701965332031e-05,1.5020370483398438e-05,1.621246337890625e-05,2.3603439331054688e-05,1.52587890625e-05,1.430511474609375e-05,50846
126,7.534027099609375e-05,1.811981201171875e-05,1.6927719116210938e-05,4.4345855712890625e-05,1.049041748046875e-05,8.821487426757812e-06,50846
127,2.956390380859375e-05,2.574920654296875e-05,8.344650268554688e-06,3.743171691894531e-05,1.7642974853515625e-05,1.6689300537109375e-05,50846
128,0.00025963783264160156,3.4332275390625e-05,3.075599670410156e-05,3.695487976074219e-05,3.147125244140625e-05,1.621246337890625e-05,50846
129,2.6941299438476562e-05,3.123283386230469e-05,1.6689300537109375e-05,7.367134094238281e-05,1.6450881958007812e-05,1.6450881958007812e-05,50846
130,2.8371810913085938e-05,8.106231689453125e-06,8.106231689453125e-06,1.0013580322265625e-05,7.867813110351562e-06,7.867813110351562e-06,50846
131,6.365776062011719e-05,3.3855438232421875e-05,0.0002231597900390625,5.364418029785156e-05,3.0279159545898438e-05,2.3603439331054688e-05,50846
132,3.4809112548828125e-05,1.6450881958007812e-05,1.3828277587890625e-05,2.3365020751953125e-05,1.5020370483398438e-05,1.4781951904296875e-05,50846
133,5.3882598876953125e-05,1.6689300537109375e-05,1.33514404296875e-05,3.0994415283203125e-05,2.2172927856445312e-05,1.9311904907226562e-05,50846
134,3.075599670410156e-05,1.430511474609375e-05,6.413459777832031e-05,0.0001251697540283203,4.315376281738281e-05,2.9802322387695312e-05,50846
135,3.6716461181640625e-05,0.0001823902130126953,1.9311904907226562e-05,2.574920654296875e-05,2.3365020751953125e-05,1.621246337890625e-05,50846
136,0.00042438507080078125,0.0014841556549072266,3.2901763916015625e-05,4.76837158203125e-05,2.7179718017578125e-05,2.0742416381835938e-05,50846
137,3.4809112548828125e-05,1.8596649169921875e-05,1.621246337890625e-05,2.8371810913085938e-05,3.1948089599609375e-05,1.8596649169921875e-05,50846
138,3.075599670410156e-05,1.33514404296875e-05,8.821487426757812e-06,1.1682510375976562e-05,8.58306884765625e-06,8.58306884765625e-06,50846
139,1.0967254638671875e-05,8.58306884765625e-06,8.58306884765625e-06,6.842613220214844e-05,3.62396240234375e-05,1.0728836059570312e-05,50846
140,1.8596649169921875e-05,2.574920654296875e-05,2.3603439331054688e-05,3.647804260253906e-05,1.8596649169921875e-05,1.7642974853515625e-05,50846
141,2.3126602172851562e-05,1.811981201171875e-05,1.7642974853515625e-05,3.600120544433594e-05,1.9073486328125e-05,6.890296936035156e-05,50846
142,4.291534423828125e-05,1.9788742065429688e-05,1.8835067749023438e-05,2.2649765014648438e-05,8.249282836914062e-05,2.0265579223632812e-05,50846
143,3.9577484130859375e-05,1.8835067749023438e-05,1.8835067749023438e-05,2.4080276489257812e-05,1.7642974853515625e-05,1.6689300537109375e-05,50846
144,0.00013184547424316406,3.8623809814453125e-05,3.4332275390625e-05,0.00032210350036621094,0.0002853870391845703,5.91278076171875e-05,50846
145,2.8371810913085938e-05,9.298324584960938e-06,8.344650268554688e-06,1.049041748046875e-05,7.152557373046875e-06,6.9141387939453125e-06,50846
146,1.1920928955078125e-05,9.298324584960938e-06,0.0063745975494384766,4.5299530029296875e-05,8.344650268554688e-06,5.9604644775390625e-06,50846
147,7.3909759521484375e-06,4.5299530029296875e-06,4.291534423828125e-06,5.9604644775390625e-06,4.291534423828125e-06,4.291534423828125e-06,50846
148,7.62939453125e-06,7.62939453125e-06,1.2874603271484375e-05,1.4066696166992188e-05,5.245208740234375e-06,4.291534423828125e-06,50846
149,6.4373016357421875e-06,4.76837158203125e-06,4.291534423828125e-06,5.9604644775390625e-06,5.0067901611328125e-06,4.291534423828125e-06,50846
150,6.198883056640625e-06,4.76837158203125e-06,4.5299530029296875e-06,5.7220458984375e-06,4.5299530029296875e-06,4.291534423828125e-06,50846
151,6.4373016357421875e-06,5.245208740234375e-06,4.5299530029296875e-06,3.075599670410156e-05,1.4066696166992188e-05,1.4066696166992188e-05,50846
152,2.09808349609375e-05,9.775161743164062e-06,8.106231689453125e-06,1.33514404296875e-05,9.059906005859375e-06,8.106231689453125e-06,50846
153,1.5020370483398438e-05,8.821487426757812e-06,9.059906005859375e-06,2.8848648071289062e-05,1.2874603271484375e-05,1.0967254638671875e-05,50846
154,2.193450927734375e-05,1.049041748046875e-05,1.1920928955078125e-05,1.6450881958007812e-05,3.5762786865234375e-05,1.8835067749023438e-05,50846
155,1.621246337890625e-05,5.4836273193359375e-06,4.5299530029296875e-06,5.9604644775390625e-06,4.76837158203125e-06,4.76837158203125e-06,50846
156,6.9141387939453125e-06,4.291534423828125e-06,4.5299530029296875e-06,6.4373016357421875e-06,4.291534423828125e-06,4.5299530029296875e-06,50846
157,7.3909759521484375e-06,4.291534423828125e-06,4.0531158447265625e-06,5.9604644775390625e-06,4.5299530029296875e-06,4.5299530029296875e-06,50846
158,6.4373016357421875e-06,4.5299530029296875e-06,4.5299530029296875e-06,1.8358230590820312e-05,5.4836273193359375e-06,4.5299530029296875e-06,50846
159,6.67572021484375e-06,5.0067901611328125e-06,4.291534423828125e-06,3.600120544433594e-05,1.0251998901367188e-05,8.344650268554688e-06,50846
160,1.4543533325195312e-05,8.106231689453125e-06,7.3909759521484375e-06,1.0251998901367188e-05,5.698204040527344e-05,0.0001742839813232422,50846
