Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,Re-Key Generation Time,Re-Encryption Time,Re-Decryption Time,File Size (bytes)
38,6.127357482910156e-05,2.09808349609375e-05,1.7881393432617188e-05,2.1457672119140625e-05,1.8596649169921875e-05,2.0265579223632812e-05,32
39,2.7418136596679688e-05,1.8835067749023438e-05,1.6450881958007812e-05,2.1696090698242188e-05,1.6689300537109375e-05,1.6450881958007812e-05,32
40,3.4332275390625e-05,1.9550323486328125e-05,9.775161743164062e-05,2.384185791015625e-05,1.9311904907226562e-05,1.6450881958007812e-05,32
41,6.198883056640625e-05,1.9311904907226562e-05,1.6450881958007812e-05,2.1696090698242188e-05,1.7404556274414062e-05,1.6927719116210938e-05,32
42,5.793571472167969e-05,2.5272369384765625e-05,1.8358230590820312e-05,2.5272369384765625e-05,2.3603439331054688e-05,1.8835067749023438e-05,32
43,1.0728836059570312e-05,7.867813110351562e-06,7.3909759521484375e-06,8.58306884765625e-06,7.62939453125e-06,7.3909759521484375e-06,32
44,2.765655517578125e-05,2.47955322265625e-05,2.09808349609375e-05,3.0517578125e-05,2.574920654296875e-05,2.2649765014648438e-05,32
45,3.24249267578125e-05,2.4557113647460938e-05,1.0251998901367188e-05,9.298324584960938e-06,7.867813110351562e-06,7.62939453125e-06,32
46,9.5367431640625e-06,7.62939453125e-06,7.3909759521484375e-06,8.106231689453125e-06,7.152557373046875e-06,7.3909759521484375e-06,32
47,9.5367431640625e-06,7.3909759521484375e-06,7.867813110351562e-06,8.344650268554688e-06,8.344650268554688e-06,8.821487426757812e-06,32
48,0.00012040138244628906,3.7670135498046875e-05,2.7894973754882812e-05,3.409385681152344e-05,4.00543212890625e-05,3.337860107421875e-05,32
49,3.123283386230469e-05,8.344650268554688e-06,7.3909759521484375e-06,1.430511474609375e-05,7.3909759521484375e-06,7.152557373046875e-06,32
50,5.9604644775390625e-05,1.71661376953125e-05,3.552436828613281e-05,3.5762786865234375e-05,3.147125244140625e-05,3.457069396972656e-05,32
51,2.86102294921875e-05,3.218650817871094e-05,2.9802322387695312e-05,2.3126602172851562e-05,1.2874603271484375e-05,7.3909759521484375e-06,32
52,9.298324584960938e-06,7.62939453125e-06,7.62939453125e-06,1.239776611328125e-05,4.9591064453125e-05,1.621246337890625e-05,32
53,1.4543533325195312e-05,7.3909759521484375e-06,7.3909759521484375e-06,1.3589859008789062e-05,7.152557373046875e-06,7.152557373046875e-06,32
54,8.344650268554688e-06,7.3909759521484375e-06,7.152557373046875e-06,2.002716064453125e-05,8.58306884765625e-06,7.3909759521484375e-06,32
55,1.1205673217773438e-05,7.867813110351562e-06,7.3909759521484375e-06,8.58306884765625e-06,7.3909759521484375e-06,7.3909759521484375e-06,32
56,8.821487426757812e-06,7.62939453125e-06,7.62939453125e-06,8.344650268554688e-06,7.3909759521484375e-06,7.3909759521484375e-06,32
57,8.821487426757812e-06,7.62939453125e-06,8.58306884765625e-06,8.821487426757812e-06,7.152557373046875e-06,7.62939453125e-06,32
58,2.384185791015625e-05,1.5020370483398438e-05,1.5497207641601562e-05,1.8835067749023438e-05,1.5735626220703125e-05,1.5497207641601562e-05,32
59,4.76837158203125e-05,1.811981201171875e-05,1.7404556274414062e-05,2.3603439331054688e-05,1.8358230590820312e-05,1.7404556274414062e-05,32
60,3.361701965332031e-05,1.8358230590820312e-05,1.6689300537109375e-05,2.288818359375e-05,1.7642974853515625e-05,1.6689300537109375e-05,32
61,2.956390380859375e-05,1.621246337890625e-05,1.5497207641601562e-05,2.1219253540039062e-05,1.71661376953125e-05,1.621246337890625e-05,32
62,2.0742416381835938e-05,1.8596649169921875e-05,1.6927719116210938e-05,2.0742416381835938e-05,1.6689300537109375e-05,1.6689300537109375e-05,32
63,2.4080276489257812e-05,2.3603439331054688e-05,1.6689300537109375e-05,4.8160552978515625e-05,9.560585021972656e-05,2.2411346435546875e-05,32
64,2.7418136596679688e-05,1.811981201171875e-05,1.7642974853515625e-05,2.384185791015625e-05,2.0265579223632812e-05,5.316734313964844e-05,32
65,3.409385681152344e-05,1.8358230590820312e-05,5.8650970458984375e-05,2.5272369384765625e-05,1.7881393432617188e-05,1.71661376953125e-05,32
66,2.6702880859375e-05,1.9073486328125e-05,1.71661376953125e-05,2.5033950805664062e-05,1.9550323486328125e-05,1.6689300537109375e-05,32
67,2.574920654296875e-05,1.7404556274414062e-05,1.7881393432617188e-05,2.384185791015625e-05,1.6927719116210938e-05,2.0503997802734375e-05,32
68,3.814697265625e-05,1.9311904907226562e-05,1.8596649169921875e-05,2.4557113647460938e-05,1.811981201171875e-05,1.9073486328125e-05,32
69,2.7418136596679688e-05,1.811981201171875e-05,1.7404556274414062e-05,3.647804260253906e-05,1.8835067749023438e-05,1.811981201171875e-05,32
70,3.361701965332031e-05,1.9311904907226562e-05,1.7642974853515625e-05,2.4080276489257812e-05,1.7881393432617188e-05,1.9311904907226562e-05,32
71,2.7418136596679688e-05,1.811981201171875e-05,1.7642974853515625e-05,2.4080276489257812e-05,1.6927719116210938e-05,1.7642974853515625e-05,32
72,2.6702880859375e-05,1.8835067749023438e-05,1.6689300537109375e-05,2.4318695068359375e-05,6.079673767089844e-05,2.0503997802734375e-05,32
73,2.9802322387695312e-05,1.8596649169921875e-05,1.7642974853515625e-05,2.5033950805664062e-05,1.7404556274414062e-05,1.71661376953125e-05,32
74,2.6702880859375e-05,7.128715515136719e-05,3.5762786865234375e-05,4.1484832763671875e-05,1.9550323486328125e-05,1.6927719116210938e-05,32
75,2.574920654296875e-05,1.811981201171875e-05,1.7404556274414062e-05,2.4080276489257812e-05,1.7642974853515625e-05,1.6927719116210938e-05,32
76,2.4557113647460938e-05,1.9550323486328125e-05,1.9311904907226562e-05,3.504753112792969e-05,1.8835067749023438e-05,1.6927719116210938e-05,32
77,2.7179718017578125e-05,1.8835067749023438e-05,7.2479248046875e-05,2.5272369384765625e-05,1.8596649169921875e-05,1.7404556274414062e-05,32
78,2.9802322387695312e-05,1.9550323486328125e-05,1.6927719116210938e-05,2.4557113647460938e-05,1.7404556274414062e-05,1.7642974853515625e-05,32
79,2.6702880859375e-05,1.811981201171875e-05,1.5974044799804688e-05,3.552436828613281e-05,1.9073486328125e-05,1.7642974853515625e-05,32
80,3.0517578125e-05,1.7881393432617188e-05,1.71661376953125e-05,2.3365020751953125e-05,1.6927719116210938e-05,1.6450881958007812e-05,32
81,3.361701965332031e-05,1.7404556274414062e-05,1.621246337890625e-05,2.4557113647460938e-05,1.71661376953125e-05,1.6927719116210938e-05,32
82,2.5033950805664062e-05,2.0265579223632812e-05,1.6450881958007812e-05,2.6464462280273438e-05,1.7642974853515625e-05,1.621246337890625e-05,32
