Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,File Size (bytes)
123,1.33514404296875e-05,1.0251998901367188e-05,9.775161743164062e-06,50846
124,4.8160552978515625e-05,1.33514404296875e-05,1.1682510375976562e-05,50846
125,1.5020370483398438e-05,1.1205673217773438e-05,1.049041748046875e-05,50846
126,4.220008850097656e-05,1.33514404296875e-05,1.1444091796875e-05,50846
127,1.4066696166992188e-05,1.049041748046875e-05,1.0251998901367188e-05,50846
128,1.33514404296875e-05,1.049041748046875e-05,1.3113021850585938e-05,50846
129,3.504753112792969e-05,1.2159347534179688e-05,1.0728836059570312e-05,50846
130,4.0531158447265625e-05,1.2636184692382812e-05,1.1444091796875e-05,50846
131,1.430511474609375e-05,1.0728836059570312e-05,1.0013580322265625e-05,50846
132,1.3589859008789062e-05,1.0728836059570312e-05,1.0251998901367188e-05,50846
133,1.3828277587890625e-05,1.049041748046875e-05,1.0251998901367188e-05,50846
134,1.4066696166992188e-05,1.049041748046875e-05,1.0251998901367188e-05,50846
135,5.8650970458984375e-05,2.8848648071289062e-05,1.239776611328125e-05,50846
136,1.5735626220703125e-05,1.0967254638671875e-05,1.0967254638671875e-05,50846
137,1.4543533325195312e-05,1.049041748046875e-05,1.0251998901367188e-05,50846
138,5.7220458984375e-05,1.9788742065429688e-05,1.5974044799804688e-05,50846
139,2.5987625122070312e-05,1.5497207641601562e-05,1.430511474609375e-05,50846
140,2.09808349609375e-05,1.5020370483398438e-05,1.3589859008789062e-05,50846
141,2.0742416381835938e-05,1.430511474609375e-05,1.3589859008789062e-05,50846
142,2.0503997802734375e-05,1.4543533325195312e-05,1.3589859008789062e-05,50846
143,8.559226989746094e-05,2.8133392333984375e-05,1.5497207641601562e-05,50846
144,2.193450927734375e-05,1.3828277587890625e-05,1.5974044799804688e-05,50846
145,1.9788742065429688e-05,1.4066696166992188e-05,1.3589859008789062e-05,50846
146,4.220008850097656e-05,1.6450881958007812e-05,1.430511474609375e-05,50846
147,2.193450927734375e-05,1.430511474609375e-05,1.3589859008789062e-05,50846
148,2.0265579223632812e-05,1.4066696166992188e-05,1.3589859008789062e-05,50846
149,3.4809112548828125e-05,1.5020370483398438e-05,1.239776611328125e-05,50846
150,2.1219253540039062e-05,1.3828277587890625e-05,1.3828277587890625e-05,50846
151,0.00010275840759277344,2.1457672119140625e-05,1.52587890625e-05,50846
152,2.3603439331054688e-05,1.4066696166992188e-05,1.33514404296875e-05,50846
153,2.09808349609375e-05,1.4543533325195312e-05,1.33514404296875e-05,50846
154,3.552436828613281e-05,1.5974044799804688e-05,1.4543533325195312e-05,50846
155,2.0742416381835938e-05,1.4066696166992188e-05,1.2874603271484375e-05,50846
156,2.0742416381835938e-05,1.4781951904296875e-05,1.3828277587890625e-05,50846
157,3.457069396972656e-05,1.6689300537109375e-05,1.4543533325195312e-05,50846
158,2.4557113647460938e-05,1.4543533325195312e-05,1.4781951904296875e-05,50846
159,1.9073486328125e-05,1.430511474609375e-05,1.3113021850585938e-05,50846
160,3.933906555175781e-05,1.7404556274414062e-05,1.52587890625e-05,50846
