Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,File Size (bytes)
70,4.172325134277344e-05,2.1696090698242188e-05,1.7881393432617188e-05,873430
71,2.6464462280273438e-05,1.8835067749023438e-05,1.6450881958007812e-05,873430
72,2.5033950805664062e-05,1.811981201171875e-05,1.7881393432617188e-05,873430
73,4.935264587402344e-05,2.1696090698242188e-05,2.002716064453125e-05,873430
74,2.9802322387695312e-05,1.9311904907226562e-05,2.09808349609375e-05,873430
75,0.00010633468627929688,2.09808349609375e-05,1.8835067749023438e-05,873430
76,2.9325485229492188e-05,1.9073486328125e-05,2.2172927856445312e-05,873430
77,4.267692565917969e-05,2.7418136596679688e-05,2.6941299438476562e-05,873430
78,2.09808349609375e-05,9.298324584960938e-06,8.344650268554688e-06,873430
79,1.1205673217773438e-05,8.106231689453125e-06,7.867813110351562e-06,873430
80,1.2874603271484375e-05,2.1219253540039062e-05,2.0503997802734375e-05,873430
81,3.0279159545898438e-05,2.3603439331054688e-05,2.2411346435546875e-05,873430
82,2.9325485229492188e-05,2.002716064453125e-05,2.0265579223632812e-05,873430
83,0.0011262893676757812,0.00017142295837402344,2.5033950805664062e-05,873430
84,1.9788742065429688e-05,1.6450881958007812e-05,7.867813110351562e-06,873430
85,1.1682510375976562e-05,1.1682510375976562e-05,1.2636184692382812e-05,873430
86,2.956390380859375e-05,3.170967102050781e-05,1.9788742065429688e-05,873430
87,0.0003788471221923828,4.291534423828125e-05,5.412101745605469e-05,873430
88,0.0002300739288330078,2.7418136596679688e-05,2.0265579223632812e-05,873430
89,0.0002579689025878906,8.678436279296875e-05,6.723403930664062e-05,873430
90,4.2438507080078125e-05,3.147125244140625e-05,2.5987625122070312e-05,873430
91,0.00032210350036621094,5.030632019042969e-05,1.8835067749023438e-05,873430
92,3.337860107421875e-05,2.0503997802734375e-05,1.2874603271484375e-05,873430
93,1.1205673217773438e-05,8.106231689453125e-06,7.867813110351562e-06,873430
94,5.125999450683594e-05,1.71661376953125e-05,1.5735626220703125e-05,873430
95,3.528594970703125e-05,4.4345855712890625e-05,2.7894973754882812e-05,873430
96,2.4557113647460938e-05,1.6450881958007812e-05,1.621246337890625e-05,873430
97,2.002716064453125e-05,1.6450881958007812e-05,1.6450881958007812e-05,873430
98,7.343292236328125e-05,2.8371810913085938e-05,3.361701965332031e-05,873430
99,3.5762786865234375e-05,2.6702880859375e-05,1.1444091796875e-05,873430
100,8.368492126464844e-05,0.00033664703369140625,9.608268737792969e-05,873430
101,0.0001735687255859375,6.961822509765625e-05,0.00013971328735351562,873430
102,5.555152893066406e-05,2.3603439331054688e-05,1.8835067749023438e-05,873430
103,4.482269287109375e-05,1.049041748046875e-05,8.344650268554688e-06,873430
104,1.1205673217773438e-05,8.106231689453125e-06,7.867813110351562e-06,873430
105,0.0004131793975830078,0.00019288063049316406,4.2438507080078125e-05,873430
106,7.677078247070312e-05,2.6464462280273438e-05,2.09808349609375e-05,873430
107,8.0108642578125e-05,1.52587890625e-05,1.049041748046875e-05,873430
108,3.123283386230469e-05,8.058547973632812e-05,0.00021457672119140625,873430
109,2.193450927734375e-05,9.5367431640625e-06,9.059906005859375e-06,873430
110,1.0728836059570312e-05,8.58306884765625e-06,1.4781951904296875e-05,873430
111,3.1948089599609375e-05,1.4781951904296875e-05,1.3113021850585938e-05,873430
112,0.0018301010131835938,4.673004150390625e-05,2.09808349609375e-05,873430
113,3.6716461181640625e-05,2.1696090698242188e-05,1.9788742065429688e-05,873430
114,4.00543212890625e-05,1.2874603271484375e-05,8.58306884765625e-06,873430
115,0.00018715858459472656,3.528594970703125e-05,1.9073486328125e-05,873430
116,6.556510925292969e-05,1.7642974853515625e-05,1.7404556274414062e-05,873430
117,3.147125244140625e-05,2.9087066650390625e-05,3.170967102050781e-05,873430
118,3.4332275390625e-05,2.4080276489257812e-05,2.193450927734375e-05,873430
119,5.507469177246094e-05,2.86102294921875e-05,2.4080276489257812e-05,873430
120,0.0001285076141357422,2.6941299438476562e-05,2.5033950805664062e-05,873430
121,0.00010013580322265625,3.170967102050781e-05,2.2411346435546875e-05,873430
122,0.0014607906341552734,0.0001285076141357422,2.5510787963867188e-05,873430
123,5.030632019042969e-05,0.0011670589447021484,7.605552673339844e-05,873430
124,6.628036499023438e-05,2.384185791015625e-05,2.0265579223632812e-05,873430
125,0.0005800724029541016,0.00019478797912597656,4.863739013671875e-05,873430
126,0.0006229877471923828,7.653236389160156e-05,8.58306884765625e-06,873430
127,8.273124694824219e-05,1.1920928955078125e-05,8.344650268554688e-06,873430
128,2.4557113647460938e-05,7.867813110351562e-06,7.3909759521484375e-06,873430
129,2.8371810913085938e-05,7.867813110351562e-06,7.3909759521484375e-06,873430
130,1.4781951904296875e-05,1.5020370483398438e-05,1.0967254638671875e-05,873430
131,2.002716064453125e-05,8.58306884765625e-06,6.9141387939453125e-06,873430
132,1.1920928955078125e-05,6.9141387939453125e-06,7.152557373046875e-06,873430
133,1.3589859008789062e-05,8.106231689453125e-06,7.3909759521484375e-06,873430
134,2.6702880859375e-05,7.62939453125e-06,1.0013580322265625e-05,873430
135,1.0728836059570312e-05,7.3909759521484375e-06,6.9141387939453125e-06,873430
136,1.2874603271484375e-05,8.106231689453125e-06,6.9141387939453125e-06,873430
137,1.1682510375976562e-05,7.152557373046875e-06,6.9141387939453125e-06,873430
138,6.437301635742188e-05,0.00019097328186035156,1.2159347534179688e-05,873430
139,2.574920654296875e-05,8.344650268554688e-06,7.62939453125e-06,873430
140,1.2159347534179688e-05,8.344650268554688e-06,7.3909759521484375e-06,873430
141,1.2874603271484375e-05,7.3909759521484375e-06,1.71661376953125e-05,873430
142,1.3113021850585938e-05,7.3909759521484375e-06,6.4373016357421875e-06,873430
143,1.0728836059570312e-05,6.4373016357421875e-06,7.62939453125e-06,873430
144,1.33514404296875e-05,6.9141387939453125e-06,7.152557373046875e-06,873430
145,1.430511474609375e-05,7.152557373046875e-06,6.4373016357421875e-06,873430
146,2.0265579223632812e-05,1.2874603271484375e-05,9.036064147949219e-05,873430
147,9.298324584960938e-06,5.0067901611328125e-06,4.291534423828125e-06,873430
148,5.7220458984375e-06,4.5299530029296875e-06,4.291534423828125e-06,873430
149,5.4836273193359375e-06,4.0531158447265625e-06,4.0531158447265625e-06,873430
150,5.245208740234375e-06,4.0531158447265625e-06,4.0531158447265625e-06,873430
151,5.7220458984375e-06,4.291534423828125e-06,4.291534423828125e-06,873430
152,5.4836273193359375e-06,4.0531158447265625e-06,4.0531158447265625e-06,873430
153,5.245208740234375e-06,4.291534423828125e-06,4.0531158447265625e-06,873430
154,5.245208740234375e-06,4.291534423828125e-06,4.0531158447265625e-06,873430
155,5.4836273193359375e-06,4.291534423828125e-06,4.0531158447265625e-06,873430
156,5.4836273193359375e-06,4.0531158447265625e-06,4.0531158447265625e-06,873430
157,5.4836273193359375e-06,4.0531158447265625e-06,4.0531158447265625e-06,873430
158,5.4836273193359375e-06,4.0531158447265625e-06,4.0531158447265625e-06,873430
159,5.4836273193359375e-06,4.291534423828125e-06,4.0531158447265625e-06,873430
160,5.9604644775390625e-06,4.5299530029296875e-06,3.337860107421875e-05,873430
